"institution_display_name","institution_id","institution_ror","institution_country_code"
"California State University, Fullerton","https://openalex.org/I142934699","https://ror.org/02avqqw26","US"
"California State University, Long Beach","https://openalex.org/I59897056","https://ror.org/0080fxk18","US"
"California University of Pennsylvania","https://openalex.org/I36788626","https://ror.org/01spssf70","US"
"Cambridge College","https://openalex.org/I4210137154","https://ror.org/036qj5r13","US"
"Cambridge Consultants (United Kingdom)","https://openalex.org/I4210129592","https://ror.org/033hv7h54","GB"
"Cambridge Econometrics (United Kingdom)","https://openalex.org/I4210140283","https://ror.org/03gcet659","GB"
"Cambridge Hospital","https://openalex.org/I2801508603","https://ror.org/03r6qg857","US"
"Cambridge School","https://openalex.org/I4210090013","https://ror.org/006k1pa70","PT"
"Camden and Islington NHS Foundation Trust","https://openalex.org/I95630760","https://ror.org/03ekq2173","GB"
"Cameron University","https://openalex.org/I113618177","https://ror.org/00rgv0036","US"
"Campden BRI (Hungary)","https://openalex.org/I4210118163","https://ror.org/02fbyq253","HU"
"Canada Research Chairs","https://openalex.org/I2801862477","https://ror.org/0517h6h17","CA"
"Canadian Institute for Advanced Research","https://openalex.org/I109736498","https://ror.org/01sdtdd95","CA"
"Canadian Institute for Theoretical Astrophysics","https://openalex.org/I4210110940","https://ror.org/0265wc016","CA"
"Canadian Nautical Research Society","https://openalex.org/I4210155240","https://ror.org/04zzdbj59","CA"
"Canadian Red Cross Society","https://openalex.org/I51917231","https://ror.org/01t0p7s78","CA"
"Canadian Space Agency","https://openalex.org/I2800055578","https://ror.org/03a1gte98","CA"
"Cancer Center of Hawaii","https://openalex.org/I4210093646","https://ror.org/0065jhh26","US"
"Cancer Institute of New South Wales","https://openalex.org/I2801862688","https://ror.org/029a54f25","AU"
"Cancer Prevention Institute of California","https://openalex.org/I1321488844","https://ror.org/03bx60s49","US"
"Cancer Research And Biostatistics","https://openalex.org/I4210101190","https://ror.org/01575p865","US"
"Cancer Research UK Manchester Institute","https://openalex.org/I4210129527","https://ror.org/037405c78","GB"
"Capital Institute of Pediatrics","https://openalex.org/I4210105514","https://ror.org/00zw6et16","CN"
"Capital Medical University","https://openalex.org/I183519381","https://ror.org/013xs5b60","CN"
"Capital Normal University","https://openalex.org/I96852419","https://ror.org/005edt527","CN"
"Capital Region of Denmark","https://openalex.org/I4210145385","https://ror.org/049qz7x77","DK"
"Capital University","https://openalex.org/I139787848","https://ror.org/00jy9e726","US"
"Cardiff Royal Infirmary","https://openalex.org/I2801117755","https://ror.org/04742vj55","GB"
"Cardiff University","https://openalex.org/I79510175","https://ror.org/03kk7td41","GB"
"Cardiff and Vale University Health Board","https://openalex.org/I1299209451","https://ror.org/0489f6q08","GB"
"Cargotec (Poland)","https://openalex.org/I4210095550","https://ror.org/00pvxy857","PL"
"Carl von Ossietzky University of Oldenburg","https://openalex.org/I129877168","https://ror.org/033n9gh91","DE"
"Carleton College","https://openalex.org/I188497080","https://ror.org/03jep7677","US"
"Carleton University","https://openalex.org/I67031392","https://ror.org/02qtvee93","CA"
"Carlos III University of Madrid","https://openalex.org/I50357001","https://ror.org/03ths8210","ES"
"Carnegie Hall","https://openalex.org/I2803062563","https://ror.org/05wx6v148","US"
"Carnegie Mellon University","https://openalex.org/I74973139","https://ror.org/05x2bcf33","US"
"Carnegie Mellon University Qatar","https://openalex.org/I4210089979","https://ror.org/00az5dt38","QA"
"Carol I National Defence University","https://openalex.org/I76240187","https://ror.org/03qfy7r49","RO"
"Carolina Veterinary Specialists","https://openalex.org/I4210099919","https://ror.org/011tnb136","US"
"Case Western Reserve University","https://openalex.org/I58956616","https://ror.org/051fd9666","US"
"Castle Hill Hospital","https://openalex.org/I2801269832","https://ror.org/042asnw05","GB"
"Catholic Medical Center","https://openalex.org/I1313458441","https://ror.org/00ng7yn96","US"
"Catholic University of America","https://openalex.org/I84470341","https://ror.org/047yk3s18","US"
"Cedars-Sinai Medical Center","https://openalex.org/I1282927834","https://ror.org/02pammg90","US"
"Cedars-Sinai Smidt Heart Institute","https://openalex.org/I4210141674","https://ror.org/041vn2102","US"
"Center For Policy Research","https://openalex.org/I4210099825","https://ror.org/011hfx640","US"
"Center for American Progress","https://openalex.org/I1316011043","https://ror.org/04z947e46","US"
"Center for Assessment","https://openalex.org/I4210122545","https://ror.org/02pdqrx22","US"
"Center for Cancer Research","https://openalex.org/I4210149717","https://ror.org/05bjen692","US"
"Center for Discrete Mathematics and Theoretical Computer Science","https://openalex.org/I2799411422","https://ror.org/00k551w06","US"
"Center for Economic Research and Graduate Education – Economics Institute","https://openalex.org/I151321946","https://ror.org/0362ttz08","CZ"
"Center for Economic and Policy Research","https://openalex.org/I1279858714","https://ror.org/01vqjmx11","US"
"Center for Economic and Social Rights","https://openalex.org/I4210142422","https://ror.org/044q96y41","US"
"Center for Effective Global Action","https://openalex.org/I4210135243","https://ror.org/03djjyk45","US"
"Center for Effective Philanthropy","https://openalex.org/I3192341777","https://ror.org/04ngqe873","US"
"Center for Evaluation and Development","https://openalex.org/I4210145109","https://ror.org/03nr7d398","DE"
"Center for Excellence in Molecular Cell Science","https://openalex.org/I4210121447","https://ror.org/02rrdvm96","CN"
"Center for Excellence in Molecular Plant Sciences","https://openalex.org/I4210139738","https://ror.org/04ew43640","CN"
"Center for Global Development","https://openalex.org/I1319597252","https://ror.org/0068yvd12","US"
"Center for Health and Gender Equity","https://openalex.org/I4210131443","https://ror.org/02wf58e57","US"
"Center for High Pressure Science & Technology Advanced Research","https://openalex.org/I4210143697","https://ror.org/0443s9p82","CN"
"Center for Innovation","https://openalex.org/I4210138309","https://ror.org/04c1v2b17","US"
"Center for International Forestry Research","https://openalex.org/I92777862","https://ror.org/01jbzz330","ID"
"Center for Interuniversity Research and Analysis on Organizations","https://openalex.org/I4210131758","https://ror.org/03yjkej49","CA"
"Center for Life Sciences","https://openalex.org/I4210160507","https://ror.org/05kje8j93","CN"
"Center for Nutrition Policy and Promotion","https://openalex.org/I2800637067","https://ror.org/02bgabj83","US"
"Center for Outcomes Research and Clinical Epidemiology","https://openalex.org/I4210154013","https://ror.org/04p87a392","IT"
"Center for Outcomes Research in Liver Diseases","https://openalex.org/I4210122969","https://ror.org/02s6byd36","US"
"Center for Policy Analysis","https://openalex.org/I4210167432","https://ror.org/05tew9254","US"
"Center for Research in Economics and Statistics","https://openalex.org/I4210137396","https://ror.org/0449khs19","FR"
"Center for Social Sciences","https://openalex.org/I4210119602","https://ror.org/01wb8ph33","GE"
"Center for Social and Economic Research","https://openalex.org/I181066505","https://ror.org/029j2x431","PL"
"Center for the Study of Social Policy","https://openalex.org/I4210087902","https://ror.org/00216ta13","US"
"Centers for Disease Control and Prevention","https://openalex.org/I1289490764","https://ror.org/042twtr12","US"
"Centers for Disease Control and Prevention","https://openalex.org/I4210102376","https://ror.org/00qzjvm58","UG"
"Central China Normal University","https://openalex.org/I40963666","https://ror.org/03x1jna21","CN"
"Central Committee of the Communist Party of China","https://openalex.org/I2800350601","https://ror.org/00akhyy70","CN"
"Central Drug Research Institute","https://openalex.org/I185249246","https://ror.org/04t8qjg16","IN"
"Central Electronics Engineering Research Institute","https://openalex.org/I41763900","https://ror.org/01hh45364","IN"
"Central European University","https://openalex.org/I198945027","https://ror.org/02zx40v98","AT"
"Central Glass and Ceramic Research Institute","https://openalex.org/I1309307044","https://ror.org/039d1mp60","IN"
"Central Hospital of Wuhan","https://openalex.org/I4210143568","https://ror.org/04qs2sz84","CN"
"Central Institute for the Deaf","https://openalex.org/I2802002475","https://ror.org/04ymee833","US"
"Central Institute of Medicinal and Aromatic Plants","https://openalex.org/I68145777","https://ror.org/0527mfk98","IN"
"Central Michigan University","https://openalex.org/I1629065","https://ror.org/02xawj266","US"
"Central Middlesex Hospital","https://openalex.org/I4210131790","https://ror.org/03mq8zc85","GB"
"Central South University","https://openalex.org/I139660479","https://ror.org/00f1zfq44","CN"
"Central University of Finance and Economics","https://openalex.org/I137867983","https://ror.org/008e3hf02","CN"
"Central University of Venezuela","https://openalex.org/I82002896","https://ror.org/05kacnm89","VE"
"Centre College","https://openalex.org/I12162268","https://ror.org/00yvyvt82","US"
"Centre Hospitalier Universitaire Dijon Bourgogne","https://openalex.org/I4210116240","https://ror.org/0377z4z10","FR"
"Centre Hospitalier Universitaire de Québec","https://openalex.org/I4210093650","https://ror.org/006a7pj43","CA"
"Centre Hospitalier Universitaire de Sherbrooke","https://openalex.org/I2801825082","https://ror.org/020r51985","CA"
"Centre Marc Bloch","https://openalex.org/I4210139485","https://ror.org/043bqfp86","DE"
"Centre Pour La Recherche Economique et ses Applications","https://openalex.org/I4210126650","https://ror.org/032q47002","FR"
"Centre d'Économie de la Sorbonne","https://openalex.org/I4210088826","https://ror.org/006shqv80","FR"
"Centre d'études de l'emploi","https://openalex.org/I4210146793","https://ror.org/04jtw9y77","FR"
"Centre de Recerca en Economia Internacional","https://openalex.org/I4210115615","https://ror.org/0241avf06","ES"
"Centre for Addiction and Mental Health","https://openalex.org/I1338135719","https://ror.org/03e71c577","CA"
"Centre for Advanced Study","https://openalex.org/I4210161351","https://ror.org/05rbhea42","NO"
"Centre for Development Economics","https://openalex.org/I4210152395","https://ror.org/04s8jbf64","IN"
"Centre for Development of Advanced Computing","https://openalex.org/I1331500379","https://ror.org/022abst40","IN"
"Centre for Economic Policy Research","https://openalex.org/I4210140326","https://ror.org/04jzmdh37","GB"
"Centre for European Economic Research","https://openalex.org/I177364143","https://ror.org/02qnsw591","DE"
"Centre for Excellence in Mining Innovation","https://openalex.org/I1311660048","https://ror.org/056ct4b16","CA"
"Centre for High Performance Computing","https://openalex.org/I4210154819","https://ror.org/0409egh51","ZA"
"Centre for Imaging Technology Commercialization","https://openalex.org/I4210099675","https://ror.org/013p2c441","CA"
"Centre for Life","https://openalex.org/I2802983449","https://ror.org/027tbp210","GB"
"Centre for Policy Research","https://openalex.org/I1301844980","https://ror.org/04jzegn30","IN"
"Centre for Quantum Computation and Communication Technology","https://openalex.org/I4210096034","https://ror.org/00rnbty21","AU"
"Centre for Research in Engineering Surface Technology","https://openalex.org/I4210102982","https://ror.org/018q3fa22","IE"
"Centre for Studies in Economics and Finance","https://openalex.org/I4210156264","https://ror.org/052414247","IT"
"Centre for the Study of the Economies of Africa","https://openalex.org/I4210144974","https://ror.org/04edkgm69","NG"
"Centre of Excellence for Advanced Materials","https://openalex.org/I4210127899","https://ror.org/02sdafq46","CN"
"Centro Hospitalar de Lisboa Ocidental","https://openalex.org/I4210124394","https://ror.org/036ypft38","PT"
"Centro Internacional de Mejoramiento de Maíz Y Trigo","https://openalex.org/I21740220","https://ror.org/03gvhpa76","MX"
"Centro Studi Luca d’Agliano","https://openalex.org/I4210163897","https://ror.org/05m2c7461","IT"
"Centro de Aplicaciones Tecnológicas y Desarrollo Nuclear","https://openalex.org/I4210165721","https://ror.org/05t797721","CU"
"Centro de Estudios Monetarios y Financieros","https://openalex.org/I4210121976","https://ror.org/035h6g182","ES"
"Centro de Investigación y Docencia Económicas","https://openalex.org/I31721044","https://ror.org/014zxe029","MX"
"Chalmers University of Technology","https://openalex.org/I66862912","https://ror.org/040wg7k59","SE"
"Chang'an University","https://openalex.org/I25355098","https://ror.org/05mxya461","CN"
"Changchun Institute of Applied Chemistry","https://openalex.org/I4210092888","https://ror.org/00h52n341","CN"
"Changchun Institute of Optics, Fine Mechanics and Physics","https://openalex.org/I4210088164","https://ror.org/012rct222","CN"
"Changchun Institute of Technology","https://openalex.org/I4210143016","https://ror.org/03r6wam78","CN"
"Changchun Obstetrics and Gynecology Hospital","https://openalex.org/I4210119921","https://ror.org/02bxe3959","CN"
"Changchun University","https://openalex.org/I49232843","https://ror.org/02an57k10","CN"
"Changchun University of Science and Technology","https://openalex.org/I106645853","https://ror.org/007mntk44","CN"
"Changhai Hospital","https://openalex.org/I4210115928","https://ror.org/02bjs0p66","CN"
