"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"106","10.1257/mac.20140171","https://doi.org/10.1257/mac.20140171","2017","oct","American Economic Association","9","4","91--121","Chaoran Chen","Untitled Land, Occupational Choice, and Agricultural Productivity","American Economic Journal: Macroeconomics","Chen_2017","article"
"107","10.1257/mac.20140233","https://doi.org/10.1257/mac.20140233","2016","oct","American Economic Association","8","4","199--224","Gregory Phelan","Financial Intermediation, Leverage, and Macroeconomic Instability","American Economic Journal: Macroeconomics","Phelan_2016","article"
"108","10.1257/mac.6.2.71","https://doi.org/10.1257/mac.6.2.71","2014","apr","American Economic Association","6","2","71--107","Fernando Alvarez and Francesco Lippi","Persistent Liquidity Effects and Long-Run Money Demand","American Economic Journal: Macroeconomics","Alvarez_2014","article"
"109","10.1257/mac.4.1.190","https://doi.org/10.1257/mac.4.1.190","2012","jan","American Economic Association","4","1","190--225","Ana Fostel and John Geanakoplos","Tranching, {CDS}, and Asset Prices: How Financial Innovation Can Cause Bubbles and Crashes","American Economic Journal: Macroeconomics","Fostel_2012","article"
"110","10.1257/app.20130472","https://doi.org/10.1257/app.20130472","2017","oct","American Economic Association","9","4","1--29","Quoc-Anh Do and Kieu-Trang Nguyen and Anh N. Tran","One Mandarin Benefits the Whole Clan: Hometown Favoritism in an Authoritarian Regime","American Economic Journal: Applied Economics","Do_2017","article"
"111","10.1257/app.20140135","https://doi.org/10.1257/app.20140135","2016","jan","American Economic Association","8","1","100--128","Ajay Agrawal and Avi Goldfarb and Florenta Teodoridis","Understanding the Changing Structure of Scientific Inquiry","American Economic Journal: Applied Economics","Agrawal_2016","article"
"112","10.1257/app.20140262","https://doi.org/10.1257/app.20140262","2016","jan","American Economic Association","8","1","193--223","Sandra E. Black and Paul J. Devereux and Kjell G. Salvanes","Does Grief Transfer across Generations? Bereavements during Pregnancy and Child Outcomes","American Economic Journal: Applied Economics","Black_2016","article"
"113","10.1257/app.20140405","https://doi.org/10.1257/app.20140405","2016","jul","American Economic Association","8","3","100--124","Yao Lu and David J. G. Slusky","The Impact of Women{\textquotesingle}s Health Clinic Closures on Preventive Care","American Economic Journal: Applied Economics","Lu_2016","article"
"114","10.1257/app.20150023","https://doi.org/10.1257/app.20150023","2016","apr","American Economic Association","8","2","35--64","Christopher Blattman and Eric P. Green and Julian Jamison and M. Christian Lehmann and Jeannie Annan","The Returns to Microenterprise Support among the Ultrapoor: A Field Experiment in Postwar Uganda","American Economic Journal: Applied Economics","Blattman_2016","article"
"115","10.1257/app.20150087","https://doi.org/10.1257/app.20150087","2017","oct","American Economic Association","9","4","78--104","Jonas Hjort and Mikkel S{\o}lvsten and Miriam Wüst","Universal Investment in Infants and Long-Run Health: Evidence from Denmark's 1937 Home Visiting Program","American Economic Journal: Applied Economics","Hjort_2017","article"
"116","10.1257/app.20150112","https://doi.org/10.1257/app.20150112","2016","oct","American Economic Association","8","4","100--127","Kristian L. Holden","Buy the Book? Evidence on the Effect of Textbook Funding on School-Level Achievement","American Economic Journal: Applied Economics","Holden_2016","article"
"117","10.1257/app.20150114","https://doi.org/10.1257/app.20150114","2016","apr","American Economic Association","8","2","1--34","Mette Foged and Giovanni Peri","Immigrants{\textquotesingle} Effect on Native Workers: New Analysis on Longitudinal Data","American Economic Journal: Applied Economics","Foged_2016","article"
"118","10.1257/app.20150234","https://doi.org/10.1257/app.20150234","2018","apr","American Economic Association","10","2","27--57","S Anukriti","Financial Incentives and the Fertility-Sex Ratio Trade-Off","American Economic Journal: Applied Economics","Anukriti_2018","article"
"119","10.1257/app.20150241","https://doi.org/10.1257/app.20150241","2018","jan","American Economic Association","10","1","40--63","Morten St{\o}rling Hedegaard and Jean-Robert Tyran","The Price of Prejudice","American Economic Journal: Applied Economics","Hedegaard_2018","article"
"120","10.1257/app.20150314","https://doi.org/10.1257/app.20150314","2017","apr","American Economic Association","9","2","93--130","Maya Rossin-Slater","Signing Up New Fathers: Do Paternity Establishment Initiatives Increase Marriage, Parental Investment, and Child  Well-Being?","American Economic Journal: Applied Economics","Rossin_Slater_2017","article"
"121","10.1257/app.20150369","https://doi.org/10.1257/app.20150369","2018","jan","American Economic Association","10","1","266--306","Victoria Baranov and Hans-Peter Kohler","The Impact of {AIDS} Treatment on Savings and Human Capital Investment in Malawi","American Economic Journal: Applied Economics","Baranov_2018","article"
"122","10.1257/app.20150397","https://doi.org/10.1257/app.20150397","2017","jan","American Economic Association","9","1","1--32","Sharon Barnhardt and Erica Field and Rohini Pande","Moving to Opportunity or Isolation? Network Effects of a Randomized Housing Lottery in Urban India","American Economic Journal: Applied Economics","Barnhardt_2017","article"
"123","10.1257/app.20150431","https://doi.org/10.1257/app.20150431","2018","apr","American Economic Association","10","2","125--162","Michael Geruso and Dean Spears","Neighborhood Sanitation and Infant Mortality","American Economic Journal: Applied Economics","Geruso_2018","article"
"124","10.1257/app.20150576","https://doi.org/10.1257/app.20150576","2017","jan","American Economic Association","9","1","118--139","Seema Jayachandran","Fertility Decline and Missing Women","American Economic Journal: Applied Economics","Jayachandran_2017","article"
"125","10.1257/app.20160030","https://doi.org/10.1257/app.20160030","2017","jul","American Economic Association","9","3","105--123","Rikhil R. Bhavnani","Do the Effects of Temporary Ethnic Group Quotas Persist? Evidence from India","American Economic Journal: Applied Economics","Bhavnani_2017","article"
"126","10.1257/app.20160031","https://doi.org/10.1257/app.20160031","2018","jan","American Economic Association","10","1","236--265","Jason M. Lindo and Peter Siminski and Isaac D. Swensen","College Party Culture and Sexual Assault","American Economic Journal: Applied Economics","Lindo_2018","article"
"127","10.1257/app.20160180","https://doi.org/10.1257/app.20160180","2017","apr","American Economic Association","9","2","165--201","Ina Ganguli","Saving Soviet Science: The Impact of Grants When Government R{\&}D Funding Disappears","American Economic Journal: Applied Economics","Ganguli_2017","article"
"128","10.1257/app.20160220","https://doi.org/10.1257/app.20160220","2017","oct","American Economic Association","9","4","137--165","Moses Shayo and Asaf Zussman","Conflict and the Persistence of Ethnic Bias","American Economic Journal: Applied Economics","Shayo_2017","article"
"129","10.1257/app.20160267","https://doi.org/10.1257/app.20160267","2017","oct","American Economic Association","9","4","216--249","Joshua D. Angrist and Erich Battistin and Daniela Vuri","In a Small Moment: Class Size and Moral Hazard in the Italian Mezzogiorno","American Economic Journal: Applied Economics","Angrist_2017","article"
"130","10.1257/app.20160567","https://doi.org/10.1257/app.20160567","2018","apr","American Economic Association","10","2","1--26","Julien Lafortune and Jesse Rothstein and Diane Whitmore Schanzenbach","School Finance Reform and the Distribution of Student Achievement","American Economic Journal: Applied Economics","Lafortune_2018","article"
"131","10.1257/mac.20130069","https://doi.org/10.1257/mac.20130069","2016","apr","American Economic Association","8","2","45--84","Viktor Slavtchev and Simon Wiederhold","Does the Technological Content of Government Demand Matter for Private R{\&}D? Evidence from {US} States","American Economic Journal: Macroeconomics","Slavtchev_2016","article"
"132","10.1257/mac.20130098","https://doi.org/10.1257/mac.20130098","2015","apr","American Economic Association","7","2","40--57","Martin Ellison and Thomas J. Sargent","Welfare Cost of Business Cycles with Idiosyncratic Consumption Risk and a Preference for Robustness","American Economic Journal: Macroeconomics","Ellison_2015","article"
"133","10.1257/mac.20130108","https://doi.org/10.1257/mac.20130108","2015","jul","American Economic Association","7","3","226--258","Trevor Tombe","The Missing Food Problem: Trade, Agriculture, and International Productivity Differences","American Economic Journal: Macroeconomics","Tombe_2015","article"
"134","10.1257/mac.20130156","https://doi.org/10.1257/mac.20130156","2016","jan","American Economic Association","8","1","1--41","Jeremy Greenwood and Nezih Guner and Georgi Kocharkov and Cezar Santos","Technology and the Changing Family: A Unified Model of Marriage, Divorce, Educational Attainment, and Married Female Labor-Force Participation","American Economic Journal: Macroeconomics","Greenwood_2016","article"
"135","10.1257/mac.20140032","https://doi.org/10.1257/mac.20140032","2016","jul","American Economic Association","8","3","195--229","Oksana M. Leukhina and Stephen J. Turnovsky","Population Size Effects in the Structural Development of England","American Economic Journal: Macroeconomics","Leukhina_2016","article"
"136","10.1257/mac.20140092","https://doi.org/10.1257/mac.20140092","2016","oct","American Economic Association","8","4","177--198","Philippe Bacchetta and Eric van Wincoop","The Great Recession: A Self-Fulfilling Global Panic","American Economic Journal: Macroeconomics","Bacchetta_2016","article"
"137","10.1257/mac.20140253","https://doi.org/10.1257/mac.20140253","2017","jul","American Economic Association","9","3","186--221","Taisuke Nakata","Uncertainty at the Zero Lower Bound","American Economic Journal: Macroeconomics","Nakata_2017","article"
"138","10.1257/mac.20140260","https://doi.org/10.1257/mac.20140260","2017","jan","American Economic Association","9","1","88--127","Ismail Baydur","Worker Selection, Hiring, and Vacancies","American Economic Journal: Macroeconomics","Baydur_2017","article"
"139","10.1257/mac.20140302","https://doi.org/10.1257/mac.20140302","2017","oct","American Economic Association","9","4","225--253","Robert S. Chirinko and Debdulal Mallick","The Substitution Elasticity, Factor Shares, and the Low-Frequency Panel Model","American Economic Journal: Macroeconomics","Chirinko_2017","article"
"140","10.1257/mac.20140337","https://doi.org/10.1257/mac.20140337","2016","jul","American Economic Association","8","3","230--266","Demian Pouzo and Ignacio Presno","Sovereign Default Risk and Uncertainty Premia","American Economic Journal: Macroeconomics","Pouzo_2016","article"
"141","10.1257/mac.20160307","https://doi.org/10.1257/mac.20160307","2017","jul","American Economic Association","9","3","147--185","Francisco J. Buera and Yongseok Shin","Productivity Growth and Capital Flows: The Dynamics of Reforms","American Economic Journal: Macroeconomics","Buera_2017","article"
"142","10.1257/mac.6.3.29","https://doi.org/10.1257/mac.6.3.29","2014","jul","American Economic Association","6","3","29--72","Karen A. Kopecky and Tatyana Koreshkova","The Impact of Medical and Nursing Home Expenses on Savings","American Economic Journal: Macroeconomics","Kopecky_2014","article"
"143","10.1257/mac.6.2.29","https://doi.org/10.1257/mac.6.2.29","2014","apr","American Economic Association","6","2","29--70","Xuepeng Liu and Emanuel Ornelas","Free Trade Agreements and the Consolidation of Democracy","American Economic Journal: Macroeconomics","Liu_2014","article"
"144","10.1257/mac.6.2.108","https://doi.org/10.1257/mac.6.2.108","2014","apr","American Economic Association","6","2","108--136","Guillaume Vandenbroucke","Fertility and Wars: The Case of World War I in France","American Economic Journal: Macroeconomics","Vandenbroucke_2014","article"
