"","Timestamp","NetID","DOI","TypeOfArticle","OnlineData","AdditionalMaterialNumber","OnlineMaterials1_DOI","OnlineData_1","DataAbsence","DataRunClean","OnlineDataDOI2","OnlineDataHandle2","OnlineDataURL2","DataAvailability","DataAvailabilityAccess","DataAvailabilityExclusive","OtherNotes1","Is there some other online material that you wish to describe","OnlineDataDOI2_1","OnlineDataHandle2_1","OnlineDataURL2_1","DataAvailability2","DataAvailabilityAccess2","DataAvailabilityExclusive2","OtherNotes2","Do you want to describe another dataset","OnlineDataDOI3","OnlineDataHandle3","OnlineDataURL3","DataAvailability3","DataAvailabilityAccess3","DataAvailabilityExclusive3","OtherNotes3","DataRunFinal","OnlineFinalDataDOI","OnlineFinalDataHandle","OnlineFinalDataURL","FinalDataAvailability","FinalDataAvailabilityAccess","FinalDataAvailabilityExclusive","OtherNotesFinal","DataFormatInputs","OnlineDataFormat2","OnlinePrograms","OnlineProgramsInside","OnlineProgramsDOI","OnlineProgramsHDL","OnlineProgramsURL","DocReadmePresent","DocReadmeContent","ProgramFormat","ProgramSequence","ProgramsDocumentation","ProgramsHeaderAuthor","ProgramsHeaderInfo","ProgramsStructureManual","GeneralNotes","How difficult do you think replicating the article will be","OnlineMaterials","OnlineMaterials1","X61","X62","Do you want to describe another dataset provided with the article","OnlineMaterials1_URL","OnlineMaterials2","OnlineMaterials2_URL","OnlineMaterials2_DOI","Is there some other online material that you wish to describe_1","OnlineMaterials3","OnlineMaterials3_URL","OnlineMaterials3_DOI","AnalysisData","OnlineMaterials1_Description","OnlineMaterials2_Description","OnlineMaterials3_Description","Programs","OnlineDataProvided","DataSetNumbers","DataSetClassification1","OnlineDataDOI1","OnlineDataHandle1","OnlineDataURL1","OnlineDataFormat1","DataSetClassification2","OtherNotes2_1","InputData","InputData1","InputDataRef","InputDataDOI1","InputDataURL1","InputDataHandle1","InputDataFormat1","InputDataAvailability1","X94","InputData2","InputDataDOI2","InputDataHandle2","InputDataURL2","InputDataFormat2","InputDataAvailability2","InputDataOtherNotes1","InputDataOtherNotes2","Flag for follow-up","OnlinePrograms_1","[Row 1]","flag2011"
"25","6/24/2015 13:18:28","yx77","10.1257/app.2.4.42","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi://10.1257/app.2.4.42",NA,"http://www.aeaweb.org/aej/app/data/2008-0100_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,2,"Yes","http://www.aeaweb.org/aej/app/app/2008-0100_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2008-0100_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"26","6/26/2015 17:46:21","hs456","10.1257/app.2.1.193","Yes",NA,NA,NA,NA,"Confidential Data",NA,NA,NA,NA,NA,"Yes","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2009-0079_data.zip",NA,NA,"Stata","No","Yes","No","No","No","The article itself shows summary statistics revealing certain ""socio-demographic characteristics"" of their participants.  This is not input raw data, but it is as close as it gets in this article.",3,"Yes","https://www-aeaweb-org.proxy.library.cornell.edu/aej/app/app/2009-0079_app.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Readme describes contact information of person if one wants to get access to data.  Also just states that two do-files are available for view.

Appendix shows several tables revealing correlations between ""present-biased preferences"" and ""credit card borrowing"".",NA,NA,"Yes","No",NA,NA,NA,NA,NA,"Confidential",NA,NA,"Yes","Federal Reserve Bank of Boston",NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,"Contact information is given for those requesting the data.  In this sense, the data is not publicly available, but it is not stringently restricted to the authors.",NA,NA,NA,NA,0
"27","6/26/2015 18:09:52","hs456","10.1257/app.2.2.147","Yes",NA,NA,NA,NA,"Proprietary Data",NA,NA,NA,NA,NA,"DK","DK",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing",NA,NA,NA,NA,NA,"There are, instead of code, just plain statistical equations and graph visuals showing advanced EITC participation and 401(k) participation with time.  Input dataset is described, but source is extremely vague.",4,"Yes","https://www-aeaweb-org.proxy.library.cornell.edu/aej/app/app/2008-0124_app.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Appendix describes a preliminary survey, aside from the main article, done by the author.  It also details statistical formulae for modeling Advanced EITC participation.  Later, there are many tables on increased Advanced EITC participation, and has forms and marketing fliers related to it.",NA,NA,"No","No",NA,NA,NA,NA,NA,"Confidential",NA,NA,"Yes","""large-scale, nationwide firm in the retail sector""",NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"28","6/27/2015 12:19:16","hs456","10.1257/app.2.3.60","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All three data files are used to run a regression test, hence analysis data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2007-0006_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No","An appendix is in fact attached at the end of the article, but it provides proofs to support their theoretical framework, and also states the various games played in the experiment.",1,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2007-0006_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"29","6/27/2015 12:53:01","hs456","10.1257/app.2.3.256","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2009-0180_data.zip",NA,NA,NA,"Data files with the name ""oecd"" in them are input data obtained from the UN.  ""imf_gdp,"" ""io_data,"" and ""us_monthly_trade"" are input data directly from a US government department as well as the IMF.","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stata",NA,NA,NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2009-0180_data.zip",NA,NA,"Stata","Yes","Yes","Yes","Yes","Yes",NA,3,"Yes","https://www-aeaweb-org.proxy.library.cornell.edu/aej/app/app/2009-0180_app.pdf",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Readme describes all dta files and their source, and how to run the do files (in downloadable dataset).

Appendix shows various tables and graphs displaying worsening attitudes, French and American commodities, etc.",NA,NA,"Yes","Yes",NA,"Input Data",NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2009-0180_data.zip","Stata","Analysis Data","All files starting with the word ""data_for"" are used to generate regression.  Regarding the rest of the datasets: all filenames starting with ""table"" merely list the values in the regression tables in the article; and ""figure_months_all.dta"" data, used to create Figure 3 in article, regresses the average of input data.","Yes","UN Comtrade",NA,NA,"http://comtrade.un.org",NA,"Stata","Yes","No",NA,NA,NA,NA,NA,NA,"Must convert data to Stata using Stat transfer.",NA,NA,NA,NA,0
"30","6/27/2015 13:08:30","hs456","10.1257/app.2.4.200","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2009-0101_data.zip",NA,NA,"Stata","Yes","No","No","No","No",NA,2,"Yes","https://www-aeaweb-org.proxy.library.cornell.edu/aej/app/app/2009-0101_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Readme describes all variables of dataset and mentions the do file.

Appendix mainly displays scatter plots related to expenditures.",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www-aeaweb-org.proxy.library.cornell.edu/aej/app/data/2009-0101_data.zip","Stata",NA,NA,"Yes","Bavarian statistical office",NA,NA,"http://www.statistik.bayern.de/",NA,"CSV","Yes","No",NA,NA,NA,NA,NA,NA,"Website is in full German.  Go to ""statistik"" and there are downloadable datasets on the left column.",NA,NA,NA,NA,0
"31","7/29/2015 10:30:15","nab227","10.1257/app.3.1.101","Yes",NA,NA,NA,NA,"Confidential Data",NA,NA,NA,NA,NA,"Yes","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2009-0140_data.zip",NA,NA,"Stata","Yes","Yes","Yes","Yes","No","Instructions for obtaining data and replication are provided but data is confidential",5,"Yes","https://www.aeaweb.org/aej/app/app/2009-0140_app.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"online appendix",NA,NA,"Yes","No",NA,NA,NA,NA,NA,"Confidential",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"32","7/29/2015 10:50:33","nab227","10.1257/app.3.1.129","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2008-0107_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,3,"Yes","https://www.aeaweb.org/aej/app/app/2008-0107_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online appendix.  Replication instructions are included in data folder.",NA,NA,"Yes","Yes",NA,"Don't Know",NA,NA,"http://www.aeaweb.org/aej/app/data/2008-0107_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"33","7/29/2015 12:24:19","aec247","10.1257/app.3.2.119","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Analysis datasets merge information from various sources that the author specifies in the ReadMe.  More detail on the datasets and data collection are in the text of the paper.","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2010-0001_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,1,"Yes","https://www.aeaweb.org/aej/app/app/2010-0001_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDF with more tables and figures.",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2010-0001_data.zip","Stata",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,"Don't know","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"34","7/29/2015 15:24:02","aec247","10.1257/app.3.3.124","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data was assembled by the authors from multiple sources.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2010-0041_data.zip",NA,NA,"Stata","Yes","Yes","No","Yes","Yes",NA,1,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2010-0041_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"35","7/29/2015 20:43:21","yx77","10.1257/app.3.1.189","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi://10.1257/app.3.1.189",NA,"http://www.aeaweb.org/aej/app/data/2009-0364_data.zip",NA,NA,"Stata",NA,"Yes",NA,NA,NA,NA,5,"Yes","https://www.aeaweb.org/aej/app/app/2009-0364_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data","doi://10.1257/app.3.1.189",NA,NA,"Stata",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"36","7/29/2015 20:53:20","sjh269","10.1257/app.3.1.1","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0324_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,1,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0324_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"37","7/29/2015 21:51:45","sjh269","10.1257/app.3.1.35","Yes",NA,NA,"10.1257/app.3.1.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0148_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No","Need to download outreg for Stata",1,"Yes","https://www.aeaweb.org/aej/app/app/2009-0148_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Supplementary web appendix",NA,NA,"Yes","Yes",NA,"Input Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0148_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"38","7/29/2015 21:59:52","yx77","10.1257/app.3.1.224","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi://10.1257/app.3.1.224",NA,NA,NA,NA,"Stata",NA,"Yes",NA,NA,NA,NA,3,"Yes","https://www.aeaweb.org/aej/app/app/2009-0343_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"doi://10.1257/app.3.1.224",NA,"http://www.aeaweb.org/aej/app/data/2009-0343_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"39","7/30/2015 12:14:29","yx77","10.1257/app.3.1.239","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi://10.1257/app.3.1.239",NA,"http://www.aeaweb.org/aej/app/data/2009-0289_data.zip",NA,NA,"Stata",NA,"Yes",NA,NA,NA,NA,4,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0289_data.zip","Stata",NA,NA,"Yes",NA,NA,NA,"http://econ.worldbank.org/WBSITE/EXTERNAL/EXTDEC/EXTRESEARCH/EXTLSMS/0",NA,"Stata","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"40","7/30/2015 14:21:26","yx77","10.1257/app.3.2.1","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi://10.1257/app.3.2.1",NA,"http://www.aeaweb.org/aej/app/data/2010-0286_data.zip",NA,NA,"SAS",NA,"No",NA,NA,NA,NA,3,"Yes","https://www.aeaweb.org/aej/app/app/2010-0286_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data","doi://10.1257/app.3.2.1",NA,"http://www.aeaweb.org/aej/app/data/2010-0286_data.zip","SAS",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"41","7/30/2015 19:52:54","nab227","10.1257/app.3.1.152","Yes",NA,NA,NA,NA,"Confidential Data",NA,NA,NA,NA,NA,"Yes","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2009-0344_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No","Programs could not be run because the data used was confidential and was not provided.",5,"Yes","https://www.aeaweb.org/aej/app/app/2009-0344_app.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"online appendix.  There is also a readme file included with the programs that describes how to run them.",NA,NA,"Yes","No",NA,NA,NA,NA,NA,"Confidential",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"42","7/30/2015 20:29:41","sjh269","10.1257/app.3.1.65","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0301_data.zip",NA,NA,"Stata","No","Yes","No","No","No","The main dataset is confidential.",5,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0301_data.zip","Stata",NA,NA,"Yes","New Jersey and Pennsylvania Department of Health",NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"43","7/30/2015 20:58:42","sjh269","10.1257/app.3.1.91","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.aeaweb.org/aej/app/data/2010-0037_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No","Should be straightforward",1,"Yes","https://www.aeaweb.org/aej/app/app/2010-0037_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Appendix",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2010-0037_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44","7/31/2015 17:48:29","nab227","10.1257/app.3.2.34","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2009-0157_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,2,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Don't Know",NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0157_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"45","8/4/2015 10:15:34","nab227","10.1257/app.3.2.67","Yes",NA,NA,"https://www.aeaweb.org/aej/app/data/2009-0192_data.zip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"The data provided has been de-identified","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2009-0192_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,2,"Yes",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"there is a readme file with instructions for replication",NA,NA,"Yes","Yes",NA,"Don't Know",NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0192_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"46","8/4/2015 12:45:16","aec247","10.1257/app.3.3.244","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The analysis data was obtained from three sources – two were included in the zip file, and one was proprietary.","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2010-0200_data.zip",NA,NA,"Stata","Yes","Yes","No","Yes","No","Only some of the data is publicly available and included with the programs, so we won't be able to replicate any tables that rely on the proprietary data.",4,"Yes","https://www.aeaweb.org/aej/app/app/2010-0200_app.pdf",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"The online appendix is a pdf that includes additional tables and explanations.",NA,NA,"Yes","Yes",NA,"Input Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2010-0200_data.zip","Stata, CSV, PDF",NA,NA,"Yes","New York City Taxi and Limousine Commission",NA,NA,"http://www.aeaweb.org/aej/app/data/2010-0200_data.zip",NA,"PDF","Yes","Yes","New York City Taxi and Limousine Commission",NA,NA,NA,NA,"No","Driver of record files are publicly available and are included in the zip.","Some data from the TLC is available and included in the zip, but some data is proprietary.  The proprietary data ""contain personally identifying information on taxi drivers and taxi owners including the driving records used in the analysis such as accidents, violations, summonses, all payments made to the TLC regarding any of the above and for other matters, addresses, etc""",NA,NA,NA,0
"47","8/4/2015 12:53:29","aec247","10.1257/app.3.4.186","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unable to open dataset -- Stata throws an error saying that the file is corrupt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2009-0172_data.zip",NA,NA,"Stata","No","Yes","No","No","No",NA,5,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Don't Know",NA,NA,"http://www.aeaweb.org/aej/app/data/2009-0172_data.zip","Stata",NA,NA,"Yes","Govermnet of West Bengal and other sources",NA,NA,NA,NA,NA,"Don't know","No",NA,NA,NA,NA,NA,NA,"The ReadMe and paper mention several data sources, but do not indicate whether they're publicly available.",NA,NA,NA,NA,0
"48","8/4/2015 14:28:33","nab227","10.1257/app.3.2.96","Yes",NA,NA,NA,NA,"Confidential Data",NA,NA,NA,NA,NA,"Yes","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2009-0251_data.zip",NA,NA,"Stata, SAS","Yes","Yes","Yes","Yes","No","data is not available",5,"Yes","https://www.aeaweb.org/aej/app/app/2009-0251_app.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"online appendix and there is also a readme file included with programs",NA,NA,"Yes","No",NA,NA,NA,NA,NA,"Confidential",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,"must be approved for access to use the datasets for this article.",NA,NA,NA,NA,0
"49","8/6/2015 10:06:01","aec247","10.1257/app.3.4.86","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There is one main dataset that is not publicly available and must be requested.  The do-files make use of this dataset and other datasets included in the zip file.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2010-0036_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,4,"No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"http://www.aeaweb.org/aej/app/data/2010-0036_data.zip","Stata",NA,NA,"Yes","Japanese Family Income and Expenditure Survey",NA,NA,NA,NA,"Stata","No","No",NA,NA,NA,NA,NA,NA,"""The survey datasets are the property of Japan Statistical Bureau and are not publicly available. They were made available to the authors with the permission based on Article 33 of Statistical Law of Japan. It would be basically available for academic researchers, while application and other documentation should be written in Japanese.""",NA,NA,NA,NA,0
"50","8/6/2015 10:52:21","nab227","10.1257/app.3.3.158","Yes",NA,NA,NA,NA,"Confidential Data",NA,NA,NA,NA,NA,"Yes","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/app/data/2010-0191_data.zip",NA,NA,"Stata","Yes","Yes","Yes","No","No","Data is not publicly available.",5,"Yes","https://www.aeaweb.org/aej/app/app/2010-0191_app.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online appendix.  Readme file is also included with programs.",NA,NA,"Yes","No",NA,NA,NA,NA,NA,"Confidential",NA,NA,"Yes","Harlem Children's Zone and New York City Department of Eduction",NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,"must apply for access",NA,NA,NA,NA,0
