"","DOI","title","author","year","volume","number","url","journal"
"131","10.1257/mac.20130069","Does the Technological Content of Government Demand Matter for Private R{\&}D? Evidence from {US} States","Viktor Slavtchev and Simon Wiederhold","2016","8","2","https://doi.org/10.1257/mac.20130069","American Economic Journal: Macroeconomics"
"132","10.1257/mac.20130098","Welfare Cost of Business Cycles with Idiosyncratic Consumption Risk and a Preference for Robustness","Martin Ellison and Thomas J. Sargent","2015","7","2","https://doi.org/10.1257/mac.20130098","American Economic Journal: Macroeconomics"
"133","10.1257/mac.20130108","The Missing Food Problem: Trade, Agriculture, and International Productivity Differences","Trevor Tombe","2015","7","3","https://doi.org/10.1257/mac.20130108","American Economic Journal: Macroeconomics"
"134","10.1257/mac.20130156","Technology and the Changing Family: A Unified Model of Marriage, Divorce, Educational Attainment, and Married Female Labor-Force Participation","Jeremy Greenwood and Nezih Guner and Georgi Kocharkov and Cezar Santos","2016","8","1","https://doi.org/10.1257/mac.20130156","American Economic Journal: Macroeconomics"
"135","10.1257/mac.20140032","Population Size Effects in the Structural Development of England","Oksana M. Leukhina and Stephen J. Turnovsky","2016","8","3","https://doi.org/10.1257/mac.20140032","American Economic Journal: Macroeconomics"
"136","10.1257/mac.20140092","The Great Recession: A Self-Fulfilling Global Panic","Philippe Bacchetta and Eric van Wincoop","2016","8","4","https://doi.org/10.1257/mac.20140092","American Economic Journal: Macroeconomics"
"137","10.1257/mac.20140253","Uncertainty at the Zero Lower Bound","Taisuke Nakata","2017","9","3","https://doi.org/10.1257/mac.20140253","American Economic Journal: Macroeconomics"
"138","10.1257/mac.20140260","Worker Selection, Hiring, and Vacancies","Ismail Baydur","2017","9","1","https://doi.org/10.1257/mac.20140260","American Economic Journal: Macroeconomics"
"139","10.1257/mac.20140302","The Substitution Elasticity, Factor Shares, and the Low-Frequency Panel Model","Robert S. Chirinko and Debdulal Mallick","2017","9","4","https://doi.org/10.1257/mac.20140302","American Economic Journal: Macroeconomics"
"140","10.1257/mac.20140337","Sovereign Default Risk and Uncertainty Premia","Demian Pouzo and Ignacio Presno","2016","8","3","https://doi.org/10.1257/mac.20140337","American Economic Journal: Macroeconomics"
"141","10.1257/mac.20160307","Productivity Growth and Capital Flows: The Dynamics of Reforms","Francisco J. Buera and Yongseok Shin","2017","9","3","https://doi.org/10.1257/mac.20160307","American Economic Journal: Macroeconomics"
"142","10.1257/mac.6.3.29","The Impact of Medical and Nursing Home Expenses on Savings","Karen A. Kopecky and Tatyana Koreshkova","2014","6","3","https://doi.org/10.1257/mac.6.3.29","American Economic Journal: Macroeconomics"
"143","10.1257/mac.6.2.29","Free Trade Agreements and the Consolidation of Democracy","Xuepeng Liu and Emanuel Ornelas","2014","6","2","https://doi.org/10.1257/mac.6.2.29","American Economic Journal: Macroeconomics"
"144","10.1257/mac.6.2.108","Fertility and Wars: The Case of World War I in France","Guillaume Vandenbroucke","2014","6","2","https://doi.org/10.1257/mac.6.2.108","American Economic Journal: Macroeconomics"
"145","10.1257/mac.6.3.73","Public Communication and Information Acquisition","Ryan Chahrour","2014","6","3","https://doi.org/10.1257/mac.6.3.73","American Economic Journal: Macroeconomics"
"146","10.1257/mac.6.3.102","Growth and Capital Flows with Risky Entrepreneurship","Damiano Sandri","2014","6","3","https://doi.org/10.1257/mac.6.3.102","American Economic Journal: Macroeconomics"
"147","10.1257/mac.6.3.124","Competition as a Discovery Procedure: Schumpeter Meets Hayek in a Model of Innovation","Pedro Bento","2014","6","3","https://doi.org/10.1257/mac.6.3.124","American Economic Journal: Macroeconomics"
"148","10.1257/mac.6.3.184","Accounting for Crises","Venky Nagar and Gwen Yu","2014","6","3","https://doi.org/10.1257/mac.6.3.184","American Economic Journal: Macroeconomics"
"149","10.1257/mac.5.3.85","Sovereign Defaults: The Price of Haircuts","Juan J Cruces and Christoph Trebesch","2013","5","3","https://doi.org/10.1257/mac.5.3.85","American Economic Journal: Macroeconomics"
"150","10.1257/mac.5.3.118","Estimating Trade Elasticities: Demand Composition and the Trade Collapse of 2008{\textendash}2009","Matthieu Bussi{\`{e}}re and Giovanni Callegari and Fabio Ghironi and Giulia Sestieri and Norihiko Yamano","2013","5","3","https://doi.org/10.1257/mac.5.3.118","American Economic Journal: Macroeconomics"
"151","10.1257/mac.4.3.96","Social Security Reforms: Benefit Claiming, Labor Force Participation, and Long-run Sustainability","Selahattin {\.{I}}mrohoro{\u{g}}lu and Sagiri Kitao","2012","4","3","https://doi.org/10.1257/mac.4.3.96","American Economic Journal: Macroeconomics"
"152","10.1257/app.20130034","Does Merger Simulation Work? Evidence from the Swedish Analgesics Market","Jonas Björnerstedt and Frank Verboven","2016","8","3","https://doi.org/10.1257/app.20130034","American Economic Journal: Applied Economics"
"153","10.1257/app.20130346","Wintertime for Deceptive Advertising?","Jonathan Zinman and Eric Zitzewitz","2016","8","1","https://doi.org/10.1257/app.20130346","American Economic Journal: Applied Economics"
"154","10.1257/app.20130480","Together We Will: Experimental Evidence on Female Voting Behavior in Pakistan","Xavier Gin{\'{e}} and Ghazala Mansuri","2018","10","1","https://doi.org/10.1257/app.20130480","American Economic Journal: Applied Economics"
"155","10.1257/app.20130505","The Long-Run Effects of Attending an Elite School: Evidence from the United Kingdom","Damon Clark and Emilia Del Bono","2016","8","1","https://doi.org/10.1257/app.20130505","American Economic Journal: Applied Economics"
"156","10.1257/app.20140100","Spring Forward at Your Own Risk: Daylight Saving Time and Fatal Vehicle Crashes","Austin C. Smith","2016","8","2","https://doi.org/10.1257/app.20140100","American Economic Journal: Applied Economics"
"157","10.1257/app.20140379","The Long-Term Effects of the Printing Press in sub-Saharan Africa","Julia Cag{\'{e}} and Valeria Rueda","2016","8","3","https://doi.org/10.1257/app.20140379","American Economic Journal: Applied Economics"
"158","10.1257/app.20140430","Race, Ethnicity, and Discriminatory Zoning","Allison Shertzer and Tate Twinam and Randall P. Walsh","2016","8","3","https://doi.org/10.1257/app.20140430","American Economic Journal: Applied Economics"
"159","10.1257/app.20140473","Market Impacts of a Nuclear Power Plant Closure","Lucas Davis and Catherine Hausman","2016","8","2","https://doi.org/10.1257/app.20140473","American Economic Journal: Applied Economics"
"160","10.1257/app.20140495","Dodging the Taxman: Firm Misreporting and Limits to Tax Enforcement","Paul Carrillo and Dina Pomeranz and Monica Singhal","2017","9","2","https://doi.org/10.1257/app.20140495","American Economic Journal: Applied Economics"
"161","10.1257/app.20140533","Habit Formation in Voting: Evidence from Rainy Elections","Thomas Fujiwara and Kyle Meng and Tom Vogl","2016","8","4","https://doi.org/10.1257/app.20140533","American Economic Journal: Applied Economics"
"162","10.1257/app.20150015","Do Employer Pension Contributions Reflect Employee Preferences? Evidence from a Retirement Savings Reform in Denmark","Itzik Fadlon and Jessica Laird and Torben Heien Nielsen","2016","8","3","https://doi.org/10.1257/app.20150015","American Economic Journal: Applied Economics"
"163","10.1257/app.20150027","Experimental Evidence on the Long-Run Impact of Community-Based Monitoring","Martina Björkman Nyqvist and Damien de Walque and Jakob Svensson","2017","9","1","https://doi.org/10.1257/app.20150027","American Economic Journal: Applied Economics"
"164","10.1257/app.20150048","The Effect of Cash, Vouchers, and Food Transfers on Intimate Partner Violence: Evidence from a Randomized Experiment in Northern Ecuador","Melissa Hidrobo and Amber Peterman and Lori Heise","2016","8","3","https://doi.org/10.1257/app.20150048","American Economic Journal: Applied Economics"
"165","10.1257/app.20150083","Sanitation and Education","Anjali Adukia","2017","9","2","https://doi.org/10.1257/app.20150083","American Economic Journal: Applied Economics"
"166","10.1257/app.20150295","Parental Job Loss and Children{\textquotesingle}s Long-Term Outcomes: Evidence from 7 Million Fathers{\textquotesingle} Layoffs","Nathaniel G. Hilger","2016","8","3","https://doi.org/10.1257/app.20150295","American Economic Journal: Applied Economics"
"167","10.1257/app.20150421","Expertise versus Bias in Evaluation: Evidence from the {NIH}","Danielle Li","2017","9","2","https://doi.org/10.1257/app.20150421","American Economic Journal: Applied Economics"
"168","10.1257/app.20160150","Asymmetric Information and Remittances: Evidence from Matched Administrative Data","Thomas Joseph and Yaw Nyarko and Shing-Yi Wang","2018","10","2","https://doi.org/10.1257/app.20160150","American Economic Journal: Applied Economics"
"169","10.1257/mac.20150073","Safe Assets, Liquidity, and Monetary Policy","Pierpaolo Benigno and Salvatore Nistic{\`{o}}","2017","9","2","https://doi.org/10.1257/mac.20150073","American Economic Journal: Macroeconomics"
"170","10.1257/mac.20150293","Free to Leave? A Welfare Analysis of Divorce Regimes","Raquel Fern{\'{a}}ndez and Joyce Cheng Wong","2017","9","3","https://doi.org/10.1257/mac.20150293","American Economic Journal: Macroeconomics"
"171","10.1257/mac.20160255","Knowledge Capital and Aggregate Income Differences: Development Accounting for {US} States","Eric A. Hanushek and Jens Ruhose and Ludger Woessmann","2017","9","4","https://doi.org/10.1257/mac.20160255","American Economic Journal: Macroeconomics"
"172","10.1257/mac.20140348","Transfer Payments and the Macroeconomy: The Effects of Social Security Benefit Increases, 1952{\textendash}1991","Christina D. Romer and David H. Romer","2016","8","4","https://doi.org/10.1257/mac.20140348","American Economic Journal: Macroeconomics"
"173","10.1257/mac.20150016","Pushing on a String: {US} Monetary Policy Is Less Powerful in Recessions","Silvana Tenreyro and Gregory Thwaites","2016","8","4","https://doi.org/10.1257/mac.20150016","American Economic Journal: Macroeconomics"
"174","10.1257/mac.20150029","How Credible Is the Federal Reserve? A Structural Estimation of Policy Re-Optimizations","Davide Debortoli and Aeimit Lakdawala","2016","8","3","https://doi.org/10.1257/mac.20150029","American Economic Journal: Macroeconomics"
"175","10.1257/mac.20150093","The Macroeconomic Effects of Monetary Policy: A New Measure for the United Kingdom","James Cloyne and Patrick Hürtgen","2016","8","4","https://doi.org/10.1257/mac.20150093","American Economic Journal: Macroeconomics"
"176","10.1257/mac.20150219","Amplification and Asymmetric Effects without Collateral Constraints","Dan Cao and Guangyu Nie","2017","9","3","https://doi.org/10.1257/mac.20150219","American Economic Journal: Macroeconomics"
"177","10.1257/mac.20150281","Misallocation, Establishment Size, and Productivity","Pedro Bento and Diego Restuccia","2017","9","3","https://doi.org/10.1257/mac.20150281","American Economic Journal: Macroeconomics"
"178","10.1257/mac.6.4.1","Economic Shocks and Conflict: Evidence from Commodity Prices","Samuel Bazzi and Christopher Blattman","2014","6","4","https://doi.org/10.1257/mac.6.4.1","American Economic Journal: Macroeconomics"
"179","10.1257/mac.6.4.39","Trade in Intermediate Inputs and Business Cycle Comovement","Robert C. Johnson","2014","6","4","https://doi.org/10.1257/mac.6.4.39","American Economic Journal: Macroeconomics"
"180","10.1257/mac.6.4.137","Monetary Policy without Interest Rates: Evidence from France's Golden Age (1948 to 1973) Using a Narrative Approach","Eric Monnet","2014","6","4","https://doi.org/10.1257/mac.6.4.137","American Economic Journal: Macroeconomics"
"181","10.1257/mac.6.4.246","Welfare Reversals in a Monetary Union","St{\'{e}}phane Auray and Aur{\'{e}}lien Eyquem","2014","6","4","https://doi.org/10.1257/mac.6.4.246","American Economic Journal: Macroeconomics"
"182","10.1257/mac.6.3.214","{\textquotedblleft}Fisher Dynamics{\textquotedblright} in {US} Household Debt, 1929{\textendash}2011","J. W. Mason and Arjun Jayadev","2014","6","3","https://doi.org/10.1257/mac.6.3.214","American Economic Journal: Macroeconomics"
"183","10.1257/mac.6.2.1","Resolving Debt Overhang: Political Constraints in the Aftermath of Financial Crises","Atif Mian and Amir Sufi and Francesco Trebbi","2014","6","2","https://doi.org/10.1257/mac.6.2.1","American Economic Journal: Macroeconomics"
"184","10.1257/mac.6.1.1","Estimating Models with Dispersed Information","Leonardo Melosi","2014","6","1","https://doi.org/10.1257/mac.6.1.1","American Economic Journal: Macroeconomics"
"185","10.1257/mac.6.1.102","Wage Rigidity and Disinflation in Emerging Countries","Juli{\'{a}}n Messina and Anna Sanz-de-Galdeano","2014","6","1","https://doi.org/10.1257/mac.6.1.102","American Economic Journal: Macroeconomics"
"186","10.1257/mac.6.1.162","Can Tax Rebates Stimulate Consumption Spending in a Life-Cycle Model?","Jonathan Huntley and Valentina Michelangeli","2014","6","1","https://doi.org/10.1257/mac.6.1.162","American Economic Journal: Macroeconomics"
"187","10.1257/mac.5.2.152","Blunt Instruments: Avoiding Common Pitfalls in Identifying the Causes of Economic Growth","Samuel Bazzi and Michael A Clemens","2013","5","2","https://doi.org/10.1257/mac.5.2.152","American Economic Journal: Macroeconomics"
"188","10.1257/mac.6.4.170","Government Spending Multipliers in Developing Countries: Evidence from Lending by Official Creditors","Aart Kraay","2014","6","4","https://doi.org/10.1257/mac.6.4.170","American Economic Journal: Macroeconomics"
